Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
31854,-0.138161730251733,0.771103832669368,0.925675311495106,0.489449893792336,0.730338232609602,0.32719365603803,1.02462352823862,-0.160726694585715,-0.653768451606717,0.132798479824929,0.148640175238763,-0.14444034662297,-0.280602438043387,0.347826287394076,0.472549900891431,0.156166621483317,-0.947352227043549,1.02710431683159,1.1565469661195,0.187599470483991,0.102964439154202,0.398607856675594,-0.252981094995533,-0.836552095205862,-0.154075394026617,-0.308785152382592,-0.0131966283448085,-0.078676227813705,53.25,-1
100223,-19.6418567335974,14.7063346696674,-22.8012376947782,12.1146718424589,-14.898112530969,0.840777704221173,-28.0112929096778,-11.9196388199434,-8.9609216998511,-18.9132433348732,4.971248707036,-12.6863075224956,-1.07144311342478,-7.38337003956967,-2.99243029925503,-8.58230865037102,-13.8065681285297,-6.00035879778826,1.42263161326029,3.83464904792346,-8.22887409813848,3.31817776987025,2.58521234602075,0.195008569338351,-1.19480304002391,0.0384229399473607,-4.12674625203028,-0.645329219040983,2.28,1
58384,-1.87309192053217,-5.18470401490861,-1.75751793201099,0.689146804969525,-2.1225619189006,-0.196717999540452,1.82184478240258,-0.410614638435362,1.40844417044755,-2.31056510546381,0.109122696668172,0.456853356294609,-0.273879516753121,-0.70290956683372,1.671934680366,-0.376286962511623,1.22905935667401,0.466034683832794,-0.394918678199289,3.10436708362971,0.923261216545193,-0.694579682062813,-1.49605608595707,0.0671011332646753,0.00401356960329037,-0.764750188605247,-0.201500561393831,0.326814317330785,1602,-1
102669,-5.60369027985602,5.22219270751471,-7.51682997724608,8.11772427554261,-2.75685795265464,-1.57456462233583,-6.33034325040366,2.99841888080239,-4.50816689310713,-7.33437708370839,7.18872396524447,-10.6551809118898,2.59467986078199,-10.242859083204,-0.191158119172494,-5.50433407013933,-8.69777741257031,-1.93422536185434,1.95874993153475,0.227525994742654,1.24289620552409,0.428408392466797,-0.101183595116722,-0.520199121186447,-0.176937756589733,0.461449982566097,-0.106625180749266,-0.479661947808134,0,1
35771,-3.21895201068387,2.70853541135777,-3.26304158740062,1.36186594394607,-1.64577567536596,-1.85298187130258,-3.06995821412732,-1.79687585578416,-0.213356097435365,-3.55198400939375,3.77974953895486,-6.98477147722078,-1.14097718858781,-9.37787845231763,0.921463506707037,-4.65207119462111,-9.09423129737693,-3.08254995409724,0.132330776389272,0.571654488206511,1.80787725006384,-0.890421395077162,-0.325814386573867,0.123039596922715,-0.0930137472776971,0.232105969675678,-0.310518998304807,-0.745294626799623,60.6,1
121348,-7.54435185476756,-11.956405890525,-1.38041524111999,1.17655959544476,12.1163221186865,-9.01429600220087,-6.72415058783956,0.374892642137783,-0.746191428922714,1.47038311770123,-1.04286458457154,0.524255055719165,1.30343382692805,0.686264420086088,-0.875879112207121,-0.295961033455675,0.482813752941585,-1.40910326232955,0.468939607069017,3.10513220997441,1.71452283181155,1.53116281992019,2.22256075021198,0.754007690474149,-0.55787974829283,-0.0940379217944014,-0.138955344174082,0.564618069279597,30,-1
68216,0.152761704829026,0.783136448749138,0.788184195047241,0.940752342759708,-0.0787143644014281,-0.630878284136351,0.687100612383652,-0.0574554843728552,-0.641532825001693,0.12294089148073,1.26211916464704,0.55258516649974,-0.362716053818331,0.610642905595028,0.206453725773095,-0.128806180297577,-0.424272092619881,0.574159413336898,0.504365174767573,-0.0263350321704618,0.287442840753518,0.821447758380627,0.147619711389967,0.536082431810193,-0.991103731308672,-0.495386785022976,0.202301399880852,0.171459846136897,36.29,-1
1518,-2.5985393757037,2.0472792308488,0.511801605972583,-0.881591999702736,-0.703985063606771,-0.885713849567534,0.121113335726476,0.688916053428001,0.517716962986834,0.926297362472669,1.15576725582683,1.36336990038185,0.262687048924339,0.0369602559081229,-1.00390091561011,0.174943917309845,-0.320809828824626,-0.252987433786062,-0.135489051116061,0.362620296417859,-0.280945475150951,-0.2691144530409,0.199947383244998,0.546685086635335,0.0530646170731833,0.261339899568634,0.357347506675776,0.0825992151245527,5,-1
28692,-29.2003285905744,16.1557014298057,-30.0137124857248,6.47673117996833,-21.2258096535165,-4.90299739658728,-19.791248405247,19.1683273897301,-3.61724178604255,-7.87012194292549,4.06625507293473,-5.66149242261771,1.29295014454242,-5.07984568135779,-0.126522740416921,-5.24447151974264,-11.2749725851252,-4.67843652929376,0.650807370688892,1.71586182428358,1.8093709332884,-2.17581520342142,-1.3651041075509,0.174286359566544,2.10386807204715,-0.209943999130567,1.27868097084218,0.372392714338541,99.99,1
148479,-1.541678492331,3.8467996764866,-7.60411417332843,3.12145858452036,-1.25492417272895,-2.08487507838532,-2.38502692521029,1.47113982318282,-2.53050724987995,-5.17565967956169,1.92718574923744,-6.01115469172088,-1.19560144211912,-6.74556131619148,-0.0580910805508333,-4.3251322468452,-5.55806727496643,-1.58053122025709,0.971906321717639,0.114760087792356,1.09640466568909,1.0642221648192,0.0653703316207609,0.257209437635477,-0.693653969054163,-0.335701711683891,0.577051520346345,0.398348367999506,122.68,1
48533,1.24384844934819,0.524525772902587,-0.538883626044331,1.20919597418592,0.479537596763788,-0.19742873374782,0.0491662598481355,0.0377916321310988,0.128118590882765,-0.552902906422504,-0.668358831257417,-0.818803693746743,-0.883832091051869,-0.994580854433906,1.50684875024006,0.62400331534091,0.705794271683871,0.524181774270524,-0.73174984602915,-0.171540654731681,-0.0516598862539047,-0.0840894090242923,-0.192846388954053,-0.917391985542652,0.681952813037122,-0.194418574345634,0.0459171449577401,0.0401359980627264,1,1
134769,-0.967767136663499,2.09801863238761,-5.22292946625656,6.5145732431847,-4.18767406818961,2.11417834963073,0.948701404286247,-2.44842689476182,-3.20366608262076,-3.07403431268054,1.05148630261883,-3.47486296690245,0.573371300323787,-5.25425346321937,-0.32638832674693,-1.84859811431832,-2.42153561881163,-0.833344853245289,0.952141057235768,1.14720392040776,-0.843268389452352,0.796738518044592,1.31431234652212,-0.352886653077338,-1.77070558031979,0.0981333585610556,0.95676878112918,0.162777346229732,925.31,1
75614,-3.07903168409807,3.1045535922306,-1.54067854024669,1.17655298547491,-1.56270004834422,-1.13812056310964,-1.47351884409084,2.32296829188406,-1.50383410910291,-1.28176672507727,0.857361634666449,1.04797314212462,-0.295223640067502,0.898910035243915,0.31496725287985,0.956289681478703,1.73304224395545,1.4025283855548,0.439057478694655,-0.817447415240436,0.472292032040225,0.347109432318659,0.23319176221532,0.410625080358379,-0.242771502668531,-0.420840952620985,-1.35289557850708,-0.222211554053874,1,-1
30852,-2.83098405592803,0.885657038258755,1.19993009832405,2.86129223993172,0.321668777779154,0.289966026429405,1.7677604489638,-2.45104966190813,0.0697358066743391,3.24508640095346,0.675287853392807,-0.677096334427304,-0.222741128141729,-0.913786970583513,1.60333192308268,-1.0245020918608,0.0220452070437295,-0.940684674142594,0.484758940230455,-1.01692314354721,0.546589339675499,0.334970736976198,0.172105676221893,0.623590288019672,-0.527114316331261,-0.079214654387473,-2.53244529803097,0.311176714703215,104.81,1
94362,-26.4577446501446,16.497471901867,-30.1773174564996,8.90415677106517,-17.8925996927224,-1.22790388102871,-31.1973285494605,-11.43892041491,-9.46257260540015,-22.1870885620007,4.41999660154863,-10.5923050053728,-0.703795803703315,-3.92620731586873,-2.40024649210124,-6.80988994039049,-12.4623149481086,-5.50105078380738,-0.567939572890149,2.81224110932946,-8.75569832116533,3.46089334478551,0.896537503959012,0.254835536763482,-0.738096558530353,-0.966564233789852,-7.26348214633855,-1.32488430656137,1,1
163598,1.75205582450249,-0.690011898381095,-1.23948942202151,0.172408863718065,-0.15340115257049,-0.416876445864636,0.117712737432936,-0.144198534382592,0.772179870243219,-0.123888528350019,0.584524403643271,1.4246373454733,0.339262925939995,0.2211659565502,-0.945853133151785,-0.283616898429993,-0.434451653564524,-0.170492952479718,0.649012168379564,0.0757191608920849,-0.0427653553376539,-0.173844512152768,0.0446198752373976,-0.361794150488821,-0.100663124830656,-0.0986500505798749,-0.048139510758656,-0.0453253863223662,140.36,-1
77432,-1.29077249839515,-0.657520480291029,1.88917788088467,-1.35489496995946,-1.05902372710676,0.378189435108308,-0.891265214316522,0.838151520947853,-0.166889424541711,-0.71293154742109,-1.75531413476637,-0.943310816760944,-1.14018678056011,-0.720276530766358,-1.55153447404585,0.685558510167157,0.965316108696902,-1.44876207718947,0.0625215915105122,0.0682344616453235,0.37357067651605,0.888795590554986,-0.169930147706965,-0.245438316131086,0.307349094988643,-0.0993622177883091,-0.0136535576399407,-0.0348499853002391,74.2,-1
79540,-0.114360703589856,1.03612940153875,1.98440526119199,3.12824327369048,-0.740343559582751,1.54861869623,-1.70128395465886,-2.20384174839674,-1.24226477538834,0.269561809170344,1.29341829662131,0.933215784460268,-0.135325960632637,0.521483689902165,0.386884188055331,0.0598689535627266,0.306339379229928,0.265051988857439,0.223718288348024,0.732852498432027,-1.03293465200213,1.19642831010463,-0.112856718234204,0.254718993156121,0.69666788609654,0.482370416673402,0.129969314476127,0.223924333790406,0.2,1
82573,-4.16100002790779,-4.96078729179072,0.789326638426805,0.507824735285291,1.88760319059791,-1.75769173204344,-2.03719400678333,1.0129448996202,0.634613229295452,-1.0365974719717,0.609467237778778,1.62674683812257,0.127412838631439,0.154494647462614,-1.40636099200805,0.107317504220636,0.0826917587367028,-0.248718795503385,-0.35580883062921,1.464814683318,0.601497684787831,-0.111542536281037,0.677541895988584,0.0966649659990643,-1.4150934498162,0.551515590073347,0.0858512198987811,-0.546639284172784,203.56,-1
53727,-1.64927881611351,1.26397355628777,-1.05082567399718,2.23799063903423,-2.52788923751396,-0.889939993137591,-2.35525367110661,0.85465864123984,-1.28124261677782,-2.70501138232752,1.17447506014201,-4.38191956749248,-1.22666589816604,-2.95382425341893,1.99416119386347,-3.30425391022094,-5.58579436647491,-1.64370403169872,2.11863332532912,0.0874063699474628,0.679176431149171,0.731907051356776,0.333045475501739,0.392505235969248,-0.274197297543759,0.802348667525187,0.390808552793314,0.11214553148245,112.45,1
118603,-6.67721162487866,5.52929920087665,-7.19327456474359,6.08132107951892,-1.63607097105033,0.500609583298219,-4.64077020758754,-4.33983969614375,-0.950036405131991,0.566679814004086,4.3150759158968,-4.93828359985114,-1.10570973729343,-8.49081262174082,1.00362574598099,-1.94912326096651,-3.09301268981888,0.124087074705575,0.886746966076448,-1.11868675540655,5.56330066446813,-1.60827196122017,0.965321595694456,0.16371797930961,0.0475308707267175,0.466164782963216,0.278546743051982,1.47198811731278,105.89,1
88940,-1.46624305985324,0.535832708022331,1.34450403626626,0.886858958799253,-0.613635264709463,0.270984563828542,0.897803933174989,0.130680575308428,-1.12993341247505,0.372495372943092,-1.04691917488648,-0.194180757745814,1.16634059562697,-0.480149458902799,-0.262814456653863,1.55010044077363,-0.879649306897011,-0.41496803363273,-1.37583215103858,0.105100019547298,0.114452043900634,0.428244275501526,-0.176720972206955,0.0582957560456788,-0.529757238923086,2.22989091255004,-0.0478838447404992,-0.306164077300526,216.94,-1
41164,-5.93277795485543,4.57174320411303,-9.42724692838332,6.57705643811276,-6.11521812544893,-3.66179789602346,-10.8940785545016,3.70921000751656,-5.85952387304171,-12.981619145004,8.26529460055417,-14.1541653609607,0.479842781966758,-16.3375959447735,1.64604527960375,-12.3753974432385,-21.090612716108,-7.7245457358645,3.85637474254372,1.19107830456005,2.01427156558263,-0.167416617986259,0.0499675298711021,0.384429719031746,-0.0778835668224832,0.56549290579318,1.79201191700266,0.371007021212136,5.3,1
40958,1.09903266882352,0.255768144769946,0.844374793803187,1.27577154927354,-0.432518512484196,-0.420578834095508,-0.0356311729070399,-0.0643465555850775,-0.062889462891672,-0.0582548881035584,0.315959563740577,1.00017385263079,1.11414335651907,0.0527769983533107,1.20579143208374,-0.0716885358596869,-0.216089223565353,-0.78354108153574,-0.96660419738537,-0.0569240020809834,-0.00158770728911688,0.0434741593753553,0.0681689096705669,0.40181734619585,0.324187967391646,-0.475271015372201,0.0535802826117499,0.038119992249949,29,-1
58222,-1.32278906321956,1.55276821126964,-2.27692070362638,2.99211739124618,-1.94706392017319,-0.480288250384527,-1.36238752318047,0.953242226598613,-2.32962885992389,-3.39355348115172,3.1284396921776,-3.57039373078107,-0.595198191474463,-3.98841505479623,0.995905842419722,-2.84378455855144,-4.82624611607161,-0.703883464864473,2.15221455770756,0.988493486888991,0.614968996752659,-0.195199717277462,0.590711261700839,-0.233377663885038,-0.164285286785183,-0.27749787053455,0.428610084734921,0.246393746180351,270,1
70661,-0.443714509293909,1.03092734946479,0.94327180174261,-0.195141617864272,0.358016263754067,-0.519458188903603,0.79521887545944,-0.136344590068509,0.265739288199079,0.0566291864693263,-1.14599228412043,-1.37106054219891,-1.5123281895748,-0.410103015555023,1.19661666801658,0.610950614291729,-0.310587387034619,0.307215862025197,0.211034755169021,0.222689869401536,-0.423931923660342,-0.984269011638702,-0.124234005324925,-0.557116364608044,-0.0824547304336599,0.106549213731826,0.185880537058003,-0.0816233251984543,15.99,-1
97235,-17.5375916846763,12.3525186682391,-20.1346128135864,11.1227714331133,-14.5710801396343,-0.381622313270995,-23.9286610291615,-4.72492103304407,-8.6030380974132,-15.2318333653018,4.41705461009659,-12.8935202086054,-0.10962845638889,-3.54722989444144,-2.17782399757845,-10.4020683266181,-18.3720191223339,-8.31409231206699,2.43582348553379,1.9251025961188,-4.35221313065903,2.38904092140055,2.01912792631133,0.627191869568278,-1.08599721239039,-0.0718032360759346,-3.83819790404877,-0.802564460951448,9.82,1
137825,1.69120563696841,0.187581891114419,-1.25198542352903,3.67704879816213,0.711954857019974,-0.00830687664427539,0.603351268851994,-0.283119083846135,-1.24089856219255,1.44770618029368,-1.61337249593349,-0.119276903707529,1.13630080917323,0.22115054743536,-0.345105003752634,1.10226104904181,-1.24263281273563,-0.0608536557774128,-1.51694809338809,0.121771199226283,0.287581619424515,0.524112011764017,-0.184547489332298,-0.692786753307734,0.198635553466024,0.156532809480414,-0.0715078050677176,-0.0294642943803536,166.13,-1
120045,-3.04824207567679,-0.629818184508563,-1.04179805526641,-0.924334413666925,-1.18913388283287,1.59163503544126,-0.80000900066146,1.72821032642099,-0.816483001984064,0.0843593409518522,-0.00837985558151808,0.679324432191018,0.149283532886536,0.878890843776325,0.523205936382966,-1.67446805456897,0.658245004714892,1.37136588577376,-1.35777414731525,-0.509426171288739,0.129073389229705,0.929911174365237,-0.485326995538856,-1.57712402270599,-0.349408871174966,0.0945274254916456,0.608529551813652,-0.194818430674917,226.49,-1
102270,-1.27096043348432,1.1315968233884,1.27314837410911,1.12240245713811,-3.21306254591595,2.8500734801025,5.10995967450138,-1.79842488663008,2.08706530998871,0.0857953428320367,0.302269682718045,-2.75253165326743,1.79062001661163,-0.180892350954995,-1.20509540190114,-0.986026702700488,0.506414470657231,-0.652594822320924,1.08305478830026,-0.745495095481808,-1.25072536404548,-1.22212080482474,-0.482410012225319,-0.0391390095584584,0.213625479332749,-0.963299751555179,-0.377861835237093,-1.11101052544036,802.49,-1
55766,-0.864513877217759,0.590860558316565,1.22344167313475,-2.08173135269686,-0.427566227507875,-0.220790493002488,-0.284255045024807,0.553734455288626,-1.62735652761071,0.0221812734206503,0.497639613701866,0.109618547581677,0.92192143722898,-0.0786920405083949,-0.491219172832381,1.98624394973582,-0.502860528137352,-0.624107753085346,0.54526518714802,0.170748694197128,0.0754292008604021,0.015551287145532,-0.167812234042574,-0.508628688229406,0.0584828941342964,-0.513694558688736,0.204572121919298,0.0864674474986173,6.5,-1
91524,1.95485173775774,1.63005630331209,-4.33719968092597,2.37836729179698,2.11334786136033,-1.58385066673113,0.65374545254113,-0.192892012453504,1.21760825458778,-2.8290982053899,3.50456779253823,-3.9181998797616,-1.01579192974001,-4.7045087050312,-0.968553075532043,1.85477191713001,6.02439676670687,3.53125033477791,-1.1962847755939,-0.230640095367639,-0.474437304644058,-0.974624666273666,-0.0481545042172499,-0.0235242678879109,0.362192024107476,-0.570709266940076,0.0256187202949634,0.0818803891570235,1,1
165132,-7.50392623748137,-0.360628009949399,-3.83095228272519,2.48610285639632,2.497366775329,1.33243694265115,-6.78396378716369,-15.4153849212396,0.465511605096266,-0.39438126178315,1.05410721205494,0.974058515963307,-1.45366801871907,-1.42561990549746,0.577661575273881,0.836807763068655,2.84494961758243,1.61350955823594,2.54831265500006,-0.475126442823018,-6.38913186553574,2.24996439320029,1.67050826686181,0.140450002467555,0.162147414308657,1.20773090940574,1.26895846837763,0.097538236000963,12.31,1
41227,-9.00135134450649,6.61328394324752,-12.4236347238918,7.51992923163014,-10.2662546389665,-2.11320754204122,-9.98428744767688,5.54194143253089,-7.38370453522347,-13.2151722995049,6.89518136811315,-13.2796997105282,0.755263578785977,-13.4170122721265,-0.210774362111057,-10.9226551270595,-21.90649321637,-8.82981976595275,1.85246698871594,-0.645393857931055,1.7758908996538,-1.22475761150578,0.0825935414630254,0.452088727391883,0.463827332847796,-0.296928065001458,0.526505578079938,-0.450890488772313,459.07,1
110233,-2.77698100234619,-1.01112147127306,2.03045735296279,-0.515464105513871,1.21885735444615,-1.18498870170257,0.24167728320461,-0.427800492628513,2.28370157616123,-0.901797815622569,0.132967864314156,-2.88303692792028,0.89206770474623,1.08630893694159,0.0985195501128273,0.325848253219036,-0.232733016988267,0.297722301824108,-0.783926295300961,-0.890492386984285,-0.5177524620269,-0.504118560161729,0.380398795309775,-0.139623607557333,0.612115849745212,-0.953131773824703,-0.660393515191115,0.38785407215873,9.39,-1
115691,-1.55027271502021,1.08868850191044,-2.39338766218981,1.00873271714408,-1.0875618874048,-1.10460238189499,-2.67050327670088,0.147654676391109,-0.978625549290056,-3.51413330486723,3.58604242366444,-4.05335784837839,0.862426024955809,-5.76582302154173,-0.507511029549388,-4.92186514350783,-9.56726769048681,-2.77297411117016,1.71709526842855,0.327490457262181,0.802316031461701,1.03710478869922,0.0958154204904633,-0.320190913384423,-0.0807306312824349,0.0910116872058309,0.0249284934943241,-0.0778199786198624,17.06,1
141858,-2.47088205296009,2.21188111758772,-2.71946851166735,0.0635944627008864,-1.0443343328665,-1.65086867726127,-0.718609569283589,1.73565163499067,-0.375847795957985,-1.26557907042405,-1.30009782379049,0.403709771593246,0.0591849181108698,0.623661654114893,0.606216145028115,0.658867268027798,1.23567266313125,0.890601385679739,-0.219868425925822,-0.50343076030455,0.459786140622307,0.856787872496298,-0.0559084800540229,-0.084852513789632,-0.221506669002663,-0.164378077154843,-0.466641778529427,-0.191671824161005,25.89,-1
69178,-3.25113814144439,-0.443162016220547,-0.860950124637016,1.79617114852322,-1.00073416449193,0.168221393030701,0.503624375578974,0.655596453001261,-0.200007182222411,0.10831717609017,0.991406208432013,1.36007434810733,0.149944140291015,0.596638734832361,-0.62072254925826,-0.354548215835054,0.457595750667506,-0.308266922702917,0.792439533017887,-2.07470177477223,-0.316027884570975,0.911205701376368,1.47790336736335,0.300717091765944,-0.617242372982373,-0.442626826325651,-0.132519213051176,-0.666822711287553,233.28,-1
142537,2.01760047925967,-1.7956677489225,-0.465084311658479,-1.3740956844291,-1.80048026195701,-0.747903793115661,-1.16013224699125,-0.20951364177493,-1.03674138786237,1.44830901314599,-0.930899277065012,-0.488672080751956,0.929603980789929,-0.649288976534287,0.0411741350178922,-0.232410231796794,0.340505010317095,-0.175012435207607,-0.163075627380209,-0.145442994367491,-0.325438243597594,-0.730680059071583,0.340594337220958,-0.0778728723646669,-0.636715590505829,-0.497016274345193,0.0161329167247245,-0.0119452852990911,143.5,-1
91502,0.0073790751145725,2.36518252886777,-2.60028738169342,1.11160176466249,3.2764413263667,-1.7761407852846,2.11453088108345,-0.830084106599812,0.900489974281822,-3.37617706712688,2.05681205985716,-3.9842567303491,1.02196791340796,-5.96790496861639,-1.15160831490592,1.67973960141233,5.58611468683053,2.78913115591619,-2.24107485298106,-0.00638849728163087,-0.563944162060269,-0.902099515410175,-0.404382448597275,-0.0129439005065412,0.589836154947909,-0.734449052212668,-0.447529183217452,-0.362374775122343,1,1
119306,1.68217003593373,-1.00601159702303,-1.26390871728806,0.291423790513654,-0.290661628377718,-0.140631003380159,-0.127639640223901,-0.0520301695645818,1.03975253145768,-0.0349061484214291,-1.3823070242234,-0.354915907941093,-0.783922933062172,0.243161363742836,0.578015673902099,0.329495690708281,-0.480486694205458,-0.1296463738212,-0.0228759594950414,0.177372817953081,0.0599056927896621,-0.19013586518668,0.0552707013992504,0.289336250885916,-0.328661170223087,0.518321976330115,-0.101697857419688,-0.0215101879432727,204.61,-1
58091,-6.87747366435982,-2.83248334258858,-0.622955270547005,2.2622658528495,0.26103153130022,1.54732378611898,0.0368157136355486,-0.463102237035512,2.32844665039052,2.1521903913657,-0.318362615071899,1.01062825913323,0.349588328505814,-1.48677201129254,-1.27213115171048,-0.694145817221771,0.110377517837576,-0.510412070866684,2.40685963252409,-2.54405623641091,-0.98284014282463,-0.670541594310762,-1.63535270398338,-1.11357541013085,-0.584480390979516,-0.696907465735096,-2.99833495121028,0.617559411211415,22.99,-1
158700,2.06376364170379,-1.64566063923297,-0.017682139233671,-1.18939355789266,-2.28585625699473,-1.33605635280048,-1.2778377626059,-0.205240830980438,-0.961741061379754,1.50027476697575,-0.228878310391774,-0.644951728487904,-0.129152956124615,-0.430061770610605,0.0606833246245689,-0.477038379764641,0.735872793379538,-0.390195583990759,-0.497790146991614,-0.352961200884653,-0.308604687536809,-0.596045042408285,0.521086017006344,0.850301146170205,-0.772166174320859,-0.546922026128926,0.022770529395062,-0.0144374241330805,84.5,-1
155359,-1.067713272294,5.26231210944906,-8.4385670664835,7.31648729995658,0.00825357291648694,-2.12593631959976,-3.3070357352934,1.86983752340028,-4.52258362448849,-5.17281182346005,5.59112619350265,-5.64041745782421,0.784510038605689,-12.0438056158463,0.353814874886981,-1.92055816814255,-1.87992827944447,0.679751299229409,0.797641375455208,0.821404548671474,0.547789786518153,-0.491959821843257,0.0559141341245579,-1.14536853471475,0.0689513455242996,0.535054734945035,0.539263072143882,0.124255055772618,0.77,1
143434,-2.7294819717688,3.31249456257958,-4.24271044395109,5.03698507739508,-0.376561160600044,-1.53246175254658,-3.44915850302961,1.85683931947767,-3.62333368933656,-5.6536376856402,3.94231582587852,-5.8837243606062,-1.34781373713666,-9.26612018494559,-2.4595563246821,-2.20564448269106,-5.70908680498665,-1.11393664017816,-1.55653021213315,0.164287792503557,0.72741506386268,-0.301431744500987,-0.502433327315861,-0.462308576168739,0.510682747439828,0.0466646930679243,0.514645779891103,0.140998673095746,1,1
